//X Y Z R G B
-23.11674690 9.39581013 -2.33266997 170 0 0
-23.07933617 9.64546776 -2.28549790 170 0 0
-23.08201027 9.67088985 -2.38660312 170 0 0
-23.00172424 9.58708572 -2.36372399 170 0 0
-23.00515747 9.47527504 -2.34536409 170 0 0
-23.19080734 9.37557983 -2.31577492 170 0 0
-22.97989464 9.51255035 -2.36426806 170 0 0
-23.08099747 9.35540390 -2.28816891 170 0 0
-23.10086632 9.37698174 -2.30008197 170 0 0
-23.09079933 9.61163139 -2.29827189 170 0 0
-22.99797630 9.53541183 -2.28999591 170 0 0
-23.03650665 9.47120094 -2.33047700 170 0 0
-23.17649841 9.50478172 -2.25531697 170 0 0
-22.99340630 9.44659615 -2.35929704 170 0 0
-23.00065994 9.47345734 -2.34002399 170 0 0
-23.14702988 9.45854378 -2.27266598 170 0 0
-23.02791977 9.50723267 -2.35437894 170 0 0
-23.18517685 9.62156010 -2.31760406 170 0 0
-23.09427643 9.58784580 -2.29436803 170 0 0
-23.06817245 9.42642593 -2.30870390 170 0 0
-23.05788422 9.44682693 -2.28629994 170 0 0
-23.02554321 9.52945518 -2.34782004 170 0 0
-23.03262520 9.54515743 -2.31192207 170 0 0
-22.99970818 9.40150547 -2.36427212 170 0 0
-23.20623779 9.69173241 -2.31071091 170 0 0
-23.39777756 9.70983410 -2.37906694 170 0 0
-23.06051254 9.51071644 -2.30165505 170 0 0
-23.08381081 9.60882664 -2.28174710 170 0 0
-23.00739670 9.47867680 -2.35406208 170 0 0
-23.15038109 9.75082874 -2.36051893 170 0 0
-22.97218513 9.44902802 -2.33965802 170 0 0
-23.13662148 9.68902302 -2.33517599 170 0 0
-23.20731735 9.40653801 -2.36052990 170 0 0
-23.01494408 9.64309120 -2.33699799 170 0 0
-23.10185814 9.57854843 -2.28928590 170 0 0
-23.09591866 9.48805046 -2.31379509 170 0 0
-23.02066612 9.63280773 -2.35636401 170 0 0
-23.02717400 9.53473854 -2.34915304 170 0 0
-23.10209846 9.59144306 -2.24539590 170 0 0
-23.09340286 9.73021889 -2.33774996 170 0 0
-23.00389099 9.61333847 -2.36429191 170 0 0
-22.99237251 9.46990681 -2.35862589 170 0 0
-23.03414536 9.58813667 -2.34861708 170 0 0
-23.15650749 9.67824364 -2.30364799 170 0 0
-23.00969887 9.37680531 -2.33884311 170 0 0
-23.08186913 9.65841961 -2.35443592 170 0 0
-23.13197517 9.45249653 -2.25563598 170 0 0
-23.10854340 9.39253044 -2.32380009 170 0 0
-23.07530785 9.60540962 -2.26392508 170 0 0
-23.06576157 9.52583694 -2.31498694 170 0 0
-23.08568764 9.35737610 -2.27900100 170 0 0
-23.00293541 9.66243458 -2.32129693 170 0 0
-22.99484253 9.53397274 -2.30853701 170 0 0
-23.02477455 9.46856499 -2.37794900 170 0 0
-23.01702499 9.50547218 -2.34551597 170 0 0
-23.13802719 9.42932606 -2.26307988 170 0 0
-23.00856209 9.57740211 -2.35892892 170 0 0
-23.12840271 9.69098759 -2.29556394 170 0 0
-22.99525452 9.50916958 -2.35342789 170 0 0
-23.08139801 9.68372631 -2.38238192 170 0 0
-23.06274033 9.40642834 -2.31287003 170 0 0
-22.99136353 9.49889660 -2.36496711 170 0 0
-23.03103447 9.47372913 -2.27259803 170 0 0
-23.06395912 9.66350174 -2.35986495 170 0 0
-23.11155128 9.63343334 -2.29298401 170 0 0
-23.03351974 9.44338131 -2.28570104 170 0 0
-23.09195518 9.65287399 -2.33177900 170 0 0
-23.05751038 9.44650269 -2.31152892 170 0 0
-23.13484573 9.47838783 -2.23372507 170 0 0
-23.03018951 9.48599339 -2.34093308 170 0 0
-23.15735245 9.43730545 -2.24956703 170 0 0
-23.04318810 9.61997032 -2.34709811 170 0 0
-23.03979683 9.60185719 -2.37956810 170 0 0
-23.02237320 9.58351612 -2.30884910 170 0 0
-23.01642609 9.61888599 -2.32178593 170 0 0
-23.06907272 9.69132614 -2.34058404 170 0 0
-23.19567871 9.47360229 -2.25627208 170 0 0
-23.09841156 9.38812828 -2.36337590 170 0 0
-22.97616959 9.60201359 -2.32416701 170 0 0
-23.02873611 9.56058788 -2.36480689 170 0 0
-23.03762627 9.41365242 -2.34908509 170 0 0
-22.98119545 9.59105301 -2.35539007 170 0 0
-23.08337593 9.35261440 -2.35198307 170 0 0
-22.96959877 9.51083374 -2.35299301 170 0 0
-22.98011780 9.56537247 -2.38390994 170 0 0
-23.17656708 9.74751186 -2.35684109 170 0 0
-23.04379654 9.37570000 -2.35973406 170 0 0
-23.09586143 9.60162735 -2.25260305 170 0 0
-23.09822845 9.56929874 -2.29951692 170 0 0
-23.12552834 9.39939594 -2.33038712 170 0 0
-22.98900223 9.53146362 -2.32079792 170 0 0
-23.02170181 9.53282070 -2.29901791 170 0 0
-23.13260651 9.67100525 -2.38614893 170 0 0
-23.05283165 9.39455509 -2.31912708 170 0 0
-22.93167686 9.42063427 -2.34708405 170 0 0
-23.03449440 9.62650585 -2.31260109 170 0 0
-22.97280312 9.44958973 -2.35597301 170 0 0
-23.32342911 9.64772415 -2.31624699 170 0 0
-23.10043526 9.56809044 -2.30445004 170 0 0
-23.01584053 9.40464783 -2.36151099 170 0 0
-23.36386108 9.68713474 -2.31470704 170 0 0
-23.30937958 9.69612503 -2.35293698 170 0 0
-23.18210602 9.72430611 -2.29953098 170 0 0
-23.12161827 9.67506313 -2.29926610 170 0 0
-22.99043846 9.60792446 -2.33366799 170 0 0
-23.23647690 9.61427975 -2.27045107 170 0 0
-23.02678490 9.64796352 -2.35126710 170 0 0
-23.11416817 9.60047531 -2.29508591 170 0 0
-23.05617142 9.50894260 -2.29796410 170 0 0
-23.06284523 9.43669605 -2.29107690 170 0 0
-23.02228737 9.54513836 -2.34181309 170 0 0
-23.17095757 9.58937931 -2.24774289 170 0 0
-23.10069466 9.52756214 -2.26489806 170 0 0
-23.04191017 9.45885944 -2.32085609 170 0 0
-23.15733528 9.43726254 -2.25421309 170 0 0
-23.00705719 9.63973522 -2.34428096 170 0 0
-23.05447388 9.48340416 -2.27018595 170 0 0
-23.29863930 9.58567142 -2.35325789 170 0 0
-23.14678383 9.43291092 -2.26092696 170 0 0
-23.13290596 9.67104530 -2.31636906 170 0 0
-23.04102135 9.55313873 -2.37318206 170 0 0
-23.02033043 9.64089870 -2.38334608 170 0 0
-23.14559174 9.59704876 -2.24119496 170 0 0
-23.06408119 9.52516079 -2.31172800 170 0 0
-23.28007698 9.65162563 -2.30101490 170 0 0
-23.03486633 9.52556705 -2.28547406 170 0 0
-23.11152077 9.56185818 -2.28678203 170 0 0
-23.07379723 9.40313244 -2.31642389 170 0 0
-23.02297020 9.46974087 -2.33705091 170 0 0
-23.07041359 9.62500000 -2.27110195 170 0 0
-22.99605370 9.43393898 -2.35718894 170 0 0
-23.07748032 9.39218140 -2.32087708 170 0 0
-23.17972374 9.38364697 -2.30972195 170 0 0
-23.30668449 9.67728996 -2.36291695 170 0 0
-23.09374046 9.61327457 -2.23812103 170 0 0
-23.05557251 9.62247276 -2.30701208 170 0 0
-23.00639915 9.65238667 -2.35647106 170 0 0
-23.11542130 9.65523338 -2.36649609 170 0 0
-23.17355728 9.66887379 -2.31818891 170 0 0
-23.18251991 9.41003323 -2.32095194 170 0 0
-23.18327904 9.41047096 -2.36138892 170 0 0
-23.11242867 9.60837269 -2.27435708 170 0 0
-22.98566437 9.47218227 -2.36363792 170 0 0
-23.12557220 9.46228886 -2.25059104 170 0 0
-23.14495277 9.53327084 -2.23681307 170 0 0
-23.09122467 9.39759445 -2.29061890 170 0 0
-23.09601212 9.61425495 -2.23374200 170 0 0
-22.95321465 9.52911758 -2.37527299 170 0 0
-22.99432373 9.52653027 -2.32731104 170 0 0
-23.01255608 9.51627159 -2.36194897 170 0 0
-23.17244530 9.72073936 -2.30017495 170 0 0
-23.30199242 9.65927029 -2.33460307 170 0 0
-23.08972549 9.73464870 -2.34004498 170 0 0
-23.20916939 9.38289356 -2.33189797 170 0 0
-23.05966759 9.62451267 -2.26069593 170 0 0
-23.14720535 9.43299484 -2.27335000 170 0 0
-22.98502159 9.46682835 -2.36607504 170 0 0
-23.04396629 9.66653538 -2.34216905 170 0 0
-23.00587463 9.53859901 -2.30337596 170 0 0
-23.12306595 9.70137691 -2.36043096 170 0 0
-23.11850166 9.61084461 -2.28270102 170 0 0
-23.06759262 9.50574398 -2.28088093 170 0 0
-22.99280739 9.44686127 -2.37038207 170 0 0
-23.12618828 9.57623577 -2.28748894 170 0 0
-22.99033928 9.46905231 -2.36173797 170 0 0
-23.02958107 9.56097412 -2.29111409 170 0 0
-23.05897331 9.68687630 -2.37040401 170 0 0
-22.99780846 9.58541870 -2.36821699 170 0 0
-23.02076530 9.44439220 -2.32133508 170 0 0
-23.19422150 9.38944340 -2.32058096 170 0 0
-23.06709671 9.58675098 -2.31321311 170 0 0
-23.02470589 9.53375244 -2.34408689 170 0 0
-22.99906540 9.51065826 -2.36545205 170 0 0
-23.00625992 9.43810654 -2.36157203 170 0 0
-23.07983780 9.53175259 -2.30204391 170 0 0
-23.06648636 9.68682766 -2.38117194 170 0 0
-23.00453377 9.52055645 -2.38138199 170 0 0
-23.09208488 9.39034081 -2.31504393 170 0 0
-23.20454216 9.61098385 -2.28584909 170 0 0
-23.05857468 9.65147686 -2.34677196 170 0 0
-23.11145782 9.53201675 -2.26439810 170 0 0
-23.15846443 9.53873158 -2.25335598 170 0 0
-23.04307556 9.51942158 -2.36051011 170 0 0
-23.09435081 9.61175728 -2.23002791 170 0 0
-23.21922684 9.38716507 -2.35567594 170 0 0
-23.33095741 9.66430283 -2.33175993 170 0 0
-23.05707359 9.44625473 -2.32093191 170 0 0
-23.04403687 9.45773792 -2.29678798 170 0 0
-23.11613846 9.60984516 -2.28411698 170 0 0
-23.02267647 9.47006798 -2.30467606 170 0 0
-23.24033165 9.67308521 -2.35331798 170 0 0
-23.02709770 9.53467274 -2.35388207 170 0 0
-23.02715111 9.42186546 -2.32085490 170 0 0
-23.15199661 9.75154400 -2.35575008 170 0 0
-23.05493355 9.49566269 -2.30543709 170 0 0
-23.06736946 9.38781738 -2.29775190 170 0 0
-23.07705307 9.39173985 -2.30183196 170 0 0
-22.98975182 9.44868183 -2.36518002 170 0 0
-23.08701324 9.53494167 -2.26995611 170 0 0
-22.97768593 9.51411343 -2.36383009 170 0 0
-22.99966049 9.58631325 -2.35050201 170 0 0
-23.07420731 9.52935982 -2.31114888 170 0 0
-23.07350731 9.64309978 -2.37466598 170 0 0
-23.11841202 9.57299805 -2.28825808 170 0 0
-23.08267212 9.53288937 -2.30710912 170 0 0
-23.20877075 9.38269711 -2.33668208 170 0 0
-23.05656624 9.67168713 -2.37655592 170 0 0
-23.10525322 9.54480362 -2.30306697 170 0 0
-23.09894371 9.64889717 -2.36459804 170 0 0
-23.08169556 9.65861225 -2.32519794 170 0 0
-23.07342529 9.56294918 -2.25064611 170 0 0
-23.23782349 9.61339569 -2.30624294 170 0 0
-23.15583611 9.46203804 -2.28738499 170 0 0
-23.02063942 9.45703602 -2.37586308 170 0 0
-23.02341652 9.47040558 -2.30004096 170 0 0
-22.99625206 9.53462696 -2.29925108 170 0 0
-23.21269989 9.38450909 -2.35664797 170 0 0
-23.04791260 9.65697193 -2.33061600 170 0 0
-23.03881645 9.46497726 -2.25325608 170 0 0
-23.10216522 9.59145260 -2.24855709 170 0 0
-23.15402794 9.52455616 -2.25058293 170 0 0
-23.05383492 9.49265766 -2.26855898 170 0 0
-23.12954140 9.69290161 -2.34518409 170 0 0
-23.00990868 9.66637135 -2.35069489 170 0 0
-23.05807304 9.39661980 -2.32916689 170 0 0
-23.11759567 9.38371944 -2.30979109 170 0 0
-23.03550339 9.42223740 -2.33865309 170 0 0
-23.00452423 9.54161739 -2.30792809 170 0 0
-23.07253647 9.63725853 -2.27830195 170 0 0
-23.08173752 9.64629745 -2.31095600 170 0 0
-23.06761742 9.56468773 -2.23968506 170 0 0
-23.12574196 9.74050522 -2.34992504 170 0 0
-23.06146049 9.49833298 -2.30773497 170 0 0
-23.15040398 9.45577908 -2.25690794 170 0 0
-23.10582542 9.59267521 -2.29076505 170 0 0
-23.03439713 9.64476395 -2.37501097 170 0 0
-23.06515694 9.68945599 -2.37274289 170 0 0
-23.17514420 9.45766258 -2.27507401 170 0 0
-23.24613953 9.57529736 -2.26387095 170 0 0
-23.09493637 9.62649059 -2.29301906 170 0 0
-22.99213982 9.56040573 -2.35623503 170 0 0
-23.04105568 9.57876205 -2.32714200 170 0 0
-23.02802849 9.47242355 -2.28310609 170 0 0
-23.13113213 9.47690105 -2.22878408 170 0 0
-23.00227928 9.58736992 -2.35713410 170 0 0
-23.06544495 9.37481976 -2.34701395 170 0 0
-23.04703331 9.66944885 -2.35752201 170 0 0
-23.05362892 9.67252636 -2.31481409 170 0 0
-23.19374657 9.34668827 -2.34716296 170 0 0
-23.09878159 9.64066124 -2.28920889 170 0 0
-23.02766037 9.47203159 -2.31785798 170 0 0
-22.98526955 9.58064747 -2.30254793 170 0 0
-22.98520279 9.45143795 -2.33718610 170 0 0
-23.16425514 9.58944893 -2.24078393 170 0 0
-23.01690483 9.61490154 -2.32747602 170 0 0
-23.03956223 9.65352535 -2.32168508 170 0 0
-23.15161514 9.48511887 -2.25510001 170 0 0
-23.03635025 9.46398163 -2.25003099 170 0 0
-22.99407005 9.47052002 -2.37188411 170 0 0
-23.02102089 9.40674686 -2.36366892 170 0 0
-23.01372147 9.44146061 -2.26532507 170 0 0
-23.15284348 9.52405071 -2.25201011 170 0 0
-22.99813461 9.43515491 -2.25139689 170 0 0
-23.10725594 9.35345840 -2.27159905 170 0 0
-23.35176468 9.65315056 -2.30448508 170 0 0
-23.02523232 9.67292881 -2.33453989 170 0 0
-23.11301231 9.60863304 -2.27115297 170 0 0
-22.93288422 9.39986420 -2.37427402 170 0 0
-23.03421593 9.38669014 -2.35758495 170 0 0
-23.04920387 9.39270878 -2.37060094 170 0 0
-23.02532578 9.52176094 -2.26438093 170 0 0
-23.00620651 9.66068745 -2.31317210 170 0 0
-23.21358681 9.37206268 -2.33683610 170 0 0
-23.08382988 9.37019062 -2.28099203 170 0 0
-23.08856392 9.53559780 -2.26691294 170 0 0
-23.10453987 9.57967663 -2.28791094 170 0 0
-23.04666901 9.42997265 -2.30524492 170 0 0
-23.00049973 9.47328758 -2.35448909 170 0 0
-23.10605431 9.56805611 -2.26224995 170 0 0
-22.98326111 9.55430317 -2.38328195 170 0 0
-23.08461761 9.55657101 -2.26806688 170 0 0
-22.93112373 9.42035484 -2.35362196 170 0 0
-22.96292496 9.40726185 -2.37332702 170 0 0
-23.05785561 9.62335587 -2.31822991 170 0 0
-23.29964638 9.66057587 -2.33843088 170 0 0
-23.06252670 9.43660069 -2.28624392 170 0 0
-23.01909447 9.40601063 -2.35687804 170 0 0
-23.09708786 9.59004402 -2.26282811 170 0 0
-23.00437546 9.42436123 -2.36111903 170 0 0
-23.04830933 9.44264793 -2.32334089 170 0 0
-23.11823273 9.58540630 -2.28159904 170 0 0
-22.96630478 9.52282906 -2.28802991 170 0 0
-23.06509781 9.47535610 -2.31536293 170 0 0
-23.05917931 9.49756718 -2.28388190 170 0 0
-23.03659439 9.66520786 -2.33702111 170 0 0
-23.15377426 9.44905090 -2.25744200 170 0 0
-23.19459343 9.69806957 -2.31959391 170 0 0
-23.13271332 9.46508694 -2.26830602 170 0 0
-22.98739815 9.43040562 -2.35459709 170 0 0
-23.16150284 9.73525143 -2.36014891 170 0 0
-23.07974815 9.51846313 -2.27501106 170 0 0
-23.37353897 9.74285316 -2.38399100 170 0 0
-23.06520081 9.39955902 -2.32516694 170 0 0
-23.05300713 9.65921021 -2.31668496 170 0 0
-23.07611275 9.67954063 -2.38505793 170 0 0
-22.99466324 9.53402233 -2.29121494 170 0 0
-23.08326912 9.51642895 -2.30665112 170 0 0
-23.03168488 9.46161366 -2.31525993 170 0 0
-23.11324501 9.33513927 -2.35371089 170 0 0
-23.14784813 9.60212040 -2.27819204 170 0 0
-23.11509895 9.58414268 -2.27663994 170 0 0
-22.94824982 9.43156910 -2.36017704 170 0 0
-23.00115585 9.56285191 -2.36124110 170 0 0
-23.12553596 9.59426403 -2.25127602 170 0 0
-23.01527405 9.50473213 -2.34702396 170 0 0
-23.06088448 9.41097260 -2.32829809 170 0 0
-23.05185318 9.43207645 -2.30738902 170 0 0
-23.09802437 9.51181793 -2.28039098 170 0 0
-23.06147957 9.38586426 -2.29883909 170 0 0
-23.03157425 9.52604008 -2.35356498 170 0 0
-23.09528732 9.61126614 -2.23448396 170 0 0
-23.04500198 9.46741390 -2.26943994 170 0 0
-22.99953651 9.56381512 -2.35654807 170 0 0
-23.02711868 9.66911030 -2.30040407 170 0 0
-23.14455605 9.41954136 -2.25998592 170 0 0
-23.04385567 9.45364857 -2.29313111 170 0 0
-22.98861504 9.57004738 -2.34296989 170 0 0
